date,open,high,low,close,volume
2025-11-11 09:15:00+05:30,258.0,260.0,258.0,259.0,25686
2025-11-11 09:16:00+05:30,258.7,258.7,256.2,256.55,21241
2025-11-11 09:17:00+05:30,256.45,256.45,255.4,255.9,12258
2025-11-11 09:18:00+05:30,255.75,256.4,255.4,255.9,5293
2025-11-11 09:19:00+05:30,255.9,256.35,255.9,256.15,1578
2025-11-11 09:20:00+05:30,256.0,256.15,255.65,256.0,2844
2025-11-11 09:21:00+05:30,256.0,256.1,255.85,256.0,2430
2025-11-11 09:22:00+05:30,255.95,257.5,255.8,257.2,28923
2025-11-11 09:23:00+05:30,256.8,256.95,256.25,256.25,14804
2025-11-11 09:24:00+05:30,256.25,256.9,256.15,256.5,9670
2025-11-11 09:25:00+05:30,256.5,256.7,256.4,256.4,8919
2025-11-11 09:26:00+05:30,256.0,256.35,256.0,256.05,4248
2025-11-11 09:27:00+05:30,256.4,256.65,255.75,256.1,13803
2025-11-11 09:28:00+05:30,256.2,256.3,255.85,256.1,15368
2025-11-11 09:29:00+05:30,255.95,256.3,255.7,256.3,8493
2025-11-11 09:30:00+05:30,256.0,256.3,255.95,256.3,5563
2025-11-11 09:31:00+05:30,255.95,255.95,255.6,255.6,9849
2025-11-11 09:32:00+05:30,255.6,255.9,255.2,255.2,3375
2025-11-11 09:33:00+05:30,255.25,255.25,254.85,255.0,12207
2025-11-11 09:34:00+05:30,255.0,255.0,254.05,254.6,10765
2025-11-11 09:35:00+05:30,254.8,254.8,254.4,254.6,6391
2025-11-11 09:36:00+05:30,254.4,254.5,254.0,254.3,6009
2025-11-11 09:37:00+05:30,254.3,254.5,254.2,254.5,2214
2025-11-11 09:38:00+05:30,254.2,254.45,254.2,254.45,1331
2025-11-11 09:39:00+05:30,254.45,254.5,254.25,254.3,1690
2025-11-11 09:40:00+05:30,254.3,254.3,253.85,254.0,7078
2025-11-11 09:41:00+05:30,254.0,254.25,253.8,253.8,3243
2025-11-11 09:42:00+05:30,254.0,254.0,253.8,254.0,1929
2025-11-11 09:43:00+05:30,254.0,254.0,253.8,254.0,614
2025-11-11 09:44:00+05:30,254.0,254.0,253.5,253.75,2367
2025-11-11 09:45:00+05:30,253.75,253.75,252.9,253.45,10770
2025-11-11 09:46:00+05:30,253.45,253.7,253.35,253.5,4773
2025-11-11 09:47:00+05:30,253.75,253.75,253.35,253.6,3410
2025-11-11 09:48:00+05:30,253.6,253.65,253.05,253.05,3574
2025-11-11 09:49:00+05:30,253.05,253.5,253.05,253.3,5082
2025-11-11 09:50:00+05:30,253.35,253.35,253.0,253.0,3127
2025-11-11 09:51:00+05:30,253.0,253.3,252.75,253.0,7644
2025-11-11 09:52:00+05:30,253.0,253.35,252.9,253.35,1678
2025-11-11 09:53:00+05:30,253.35,253.35,253.0,253.0,1774
2025-11-11 09:54:00+05:30,253.0,253.2,253.0,253.1,1338
2025-11-11 09:55:00+05:30,253.1,253.15,252.65,252.95,3944
2025-11-11 09:56:00+05:30,253.0,253.15,252.55,252.75,4920
2025-11-11 09:57:00+05:30,252.75,252.95,252.55,252.95,5364
